公車名稱,方向,車站名稱
849屈尺社區,去程,中興坑
849屈尺社區,去程,小粗坑
849屈尺社區,去程,青潭(新烏)
849屈尺社區,去程,青潭(北宜路)
849屈尺社區,去程,青潭一
849屈尺社區,去程,新店國小
849屈尺社區,去程,文山國中
849屈尺社區,去程,碧潭
849屈尺社區,去程,捷運新店站(北新路)
849屈尺社區,去程,碧潭橋頭
849屈尺社區,去程,檳榔路
849屈尺社區,去程,捷運新店區公所站(北新)
849屈尺社區,去程,惠國市場
849屈尺社區,去程,中正路
849屈尺社區,去程,中興路二段
849屈尺社區,去程,寶興路口
849屈尺社區,去程,寶橋路口
849屈尺社區,去程,寶中路口
849屈尺社區,去程,中興路三段
849屈尺社區,去程,捷運大坪林站(民權路)
849屈尺社區,去程,捷運大坪林站
849屈尺社區,去程,滬江中學
849屈尺社區,去程,捷運景美站
849屈尺社區,去程,財政園區
849屈尺社區,去程,萬隆
849屈尺社區,去程,捷運萬隆站
849屈尺社區,去程,武功國小(羅斯福)
849屈尺社區,去程,師大分部
849屈尺社區,去程,捷運公館站
849屈尺社區,去程,台電大樓
849屈尺社區,去程,捷運台電大樓站
849屈尺社區,去程,羅斯福浦城街口
849屈尺社區,去程,羅斯福金門街口
849屈尺社區,去程,捷運古亭站(羅斯福)
849屈尺社區,去程,捷運古亭站(杭州)
849屈尺社區,去程,潮州街口
849屈尺社區,去程,捷運中正紀念堂站(愛國)
849屈尺社區,去程,一女中(公園)
849屈尺社區,去程,捷運台大醫院站
849屈尺社區,回程,臺北車站(青島)
849屈尺社區,回程,臺大醫院
849屈尺社區,回程,捷運中正紀念堂站(中山)
849屈尺社區,回程,捷運中正紀念堂站(勞保局)
849屈尺社區,回程,羅斯福潮州街口
849屈尺社區,回程,捷運古亭站(羅斯福)
849屈尺社區,回程,羅斯福金門街口
849屈尺社區,回程,羅斯福浦城街口
849屈尺社區,回程,捷運台電大樓站
849屈尺社區,回程,台電大樓
849屈尺社區,回程,捷運公館站
849屈尺社區,回程,師大分部
849屈尺社區,回程,武功國小(羅斯福)
849屈尺社區,回程,捷運萬隆站
849屈尺社區,回程,萬隆
849屈尺社區,回程,財政園區
849屈尺社區,回程,捷運景美站
849屈尺社區,回程,滬江中學
849屈尺社區,回程,捷運大坪林站(民權路)
849屈尺社區,回程,中興路三段
849屈尺社區,回程,寶中路口
849屈尺社區,回程,寶橋路口
849屈尺社區,回程,寶興路口
849屈尺社區,回程,中興路二段
849屈尺社區,回程,中正路
849屈尺社區,回程,捷運新店區公所站(北新)
849屈尺社區,回程,檳榔路
849屈尺社區,回程,碧潭橋頭
849屈尺社區,回程,捷運新店站(北新路)
849屈尺社區,回程,碧潭
849屈尺社區,回程,文山國中
849屈尺社區,回程,新店國小
849屈尺社區,回程,青潭一
849屈尺社區,回程,南青宮
849屈尺社區,回程,青潭(新烏)
849屈尺社區,回程,青潭堰
849屈尺社區,回程,小粗坑
849屈尺社區,回程,中興坑
849屈尺社區,回程,永興路口
849屈尺社區,回程,崎頂
849屈尺社區,回程,新城大道
849屈尺社區,回程,金興路口
849屈尺社區,回程,伸仗板(文山農場)
849屈尺社區,回程,櫻花山莊
849屈尺社區,回程,屈尺
849屈尺社區,回程,主訓中心
849屈尺社區,回程,梅花湖
849屈尺社區,回程,加油站
849屈尺社區,回程,廣興路口
849屈尺社區,回程,清水巖
849屈尺社區,回程,民壯亭
849屈尺社區,回程,翡翠水庫
849屈尺社區,回程,台電訓練所
849屈尺社區,回程,龜山路
849屈尺社區,回程,童訓中心
849屈尺社區,回程,寶島巷口
849屈尺社區,回程,栗子園
849屈尺社區,回程,隧道口
849屈尺社區,回程,桶壁
849屈尺社區,回程,桶壁公園
849屈尺社區,回程,加九寮
849屈尺社區,回程,成功
849屈尺社區,回程,污水處理廠
849屈尺社區,回程,巨龍山莊
849屈尺社區,回程,堰堤
849屈尺社區,回程,觀光大橋
849屈尺社區,回程,烏來
857,去程,三重客運淡水站
857,去程,後洲新市三路口
857,去程,理想家社區(新市二路)
857,去程,淡海國小
857,去程,新市二路二段
857,去程,沙崙濱海路口
857,去程,沙崙路一段
857,去程,沙崙路一段一
857,去程,果嶺大道
857,去程,大河文明
857,去程,天生國小
857,去程,淡江新村
857,去程,世界觀
857,去程,油車口
857,去程,滬尾砲台(忠烈祠、球場)
857,去程,獸醫研究所
857,去程,紅毛城(真理大學)
857,去程,小白宮(淡水分局)
857,去程,淡水圖書館
857,去程,重建街口
857,去程,永樂巷口(中山市場)
857,去程,華南銀行
857,去程,捷運淡水站
857,去程,運動公園
857,去程,外竿蓁林
857,去程,竿蓁林
857,去程,輕軌紅樹林站
857,去程,捷運紅樹林站
857,去程,八勢里
857,去程,竹圍國小
857,去程,安老所
857,去程,馬偕醫院
857,去程,捷運竹圍站
857,去程,許厝
857,去程,關渡大橋一
857,去程,外獅頭
857,去程,獅仔頭
857,去程,成泰路口
857,去程,成德公園
857,去程,灰瑤
857,去程,捷運蘆洲站
857,去程,民族路口
857,去程,空中大學(三民路)
857,去程,捷運三民高中站
857,去程,蘆洲區公所
857,去程,鷺江國小(三民路)
857,去程,溪墘
857,去程,捷運徐匯中學站
857,去程,徐匯中學
857,去程,幸福市場
857,去程,建和新村
857,去程,捷運三和國中站
857,去程,三和國中
857,去程,格致中學(三和路)
857,去程,厚德派出所
857,去程,德林寺(三和路)
857,去程,龍門路口
857,去程,三安里
857,去程,長壽西街口
857,去程,長元西街口
857,去程,正義重新路口
857,去程,天台廣場
857,去程,大同路口
857,去程,中山藝術公園
857,去程,捷運菜寮站
857,去程,菜寮(重新路)
857,去程,五谷王廟
857,去程,捷運先嗇宮站
857,去程,中興街口
857,去程,金陵女中
857,去程,頭前
857,去程,捷運頭前庄站
857,去程,捷運新埔站
857,去程,致理科技大學(陽明街)
857,去程,新埔國小
857,去程,新埔國中(英士路)
857,去程,聯合醫院(板橋院區)
857,去程,板橋國民運動中心
857,去程,板橋國中(435藝文特區)
857,去程,港尾
857,去程,港尾福德宮
857,去程,大庭新村
857,去程,社后
857,去程,板橋戶政事務所(黃石中繼市場)
857,去程,北門街
857,去程,捷運府中站(府中路)
857,去程,萬坪公園
857,回程,新北板橋公車站
857,回程,綜合運動場
857,回程,大庭新村
857,回程,港尾福德宮
857,回程,港尾
857,回程,板橋國中(435藝文特區)
857,回程,名來新城(中正路)
857,回程,名來新城
857,回程,聯合醫院板橋院區(龍泉街)
857,回程,新埔國中
857,回程,新海路
857,回程,新海橋頭
857,回程,聯邦新城
857,回程,長江民生路口
857,回程,長江路口
857,回程,大漢橋
857,回程,捷運新埔站
857,回程,板橋花市
857,回程,捷運新埔站
857,回程,捷運頭前庄站
857,回程,頭前
857,回程,金陵女中
857,回程,中興街口
857,回程,捷運先嗇宮站
857,回程,五谷王廟
857,回程,菜寮(重新路)
857,回程,捷運菜寮站
857,回程,中山藝術公園
857,回程,大同路口
857,回程,正義重新路口
857,回程,長元西街口
857,回程,長壽西街口
857,回程,三安里
857,回程,龍門路口
857,回程,德林寺(三和路)
857,回程,厚德派出所
857,回程,格致中學(三和路)
857,回程,三和國中
857,回程,捷運三和國中站
857,回程,建和新村
857,回程,幸福市場
857,回程,捷運徐匯中學站
857,回程,民和公寓
857,回程,溪墘
857,回程,鷺江國小(三民路)
857,回程,捷運三民高中站
857,回程,三民高中
857,回程,空中大學(三民路)
857,回程,民族路口
857,回程,捷運蘆洲站
857,回程,灰瑤
857,回程,成德公園
857,回程,成泰路口
857,回程,獅仔頭
857,回程,外獅頭
857,回程,關渡大橋一
857,回程,許厝
857,回程,捷運竹圍站
857,回程,馬偕醫院
857,回程,民權路3巷口
857,回程,安老所
857,回程,竹圍國小
857,回程,八勢里
857,回程,捷運紅樹林站
857,回程,輕軌紅樹林站
857,回程,竿蓁林
857,回程,丹霞灣
857,回程,外竿蓁林
857,回程,運動公園
857,回程,捷運淡水站
857,回程,永樂巷口(中山市場)
857,回程,重建街口
857,回程,淡水圖書館
857,回程,小白宮(淡水分局)
857,回程,紅毛城(真理大學)
857,回程,獸醫研究所
857,回程,滬尾砲台(忠烈祠、球場)
857,回程,油車口
857,回程,淡江新村
857,回程,天生國小
857,回程,大河文明
857,回程,果嶺大道
857,回程,沙崙路一段一
857,回程,沙崙路一段
857,回程,沙崙濱海路口
857,回程,新市二路二段
857,回程,淡海國小
857,回程,理想家社區(新市二路)
857,回程,後洲新市三路口
857,回程,三重客運淡水站
860,去程,三芝
860,去程,古庄
860,去程,福成橋頭
860,去程,四棧橋
860,去程,茂興
860,去程,車路崎
860,去程,南勢崗
860,去程,錫板
860,去程,北勢溪口
860,去程,後厝
860,去程,佛朗明哥
860,去程,大崛
860,去程,淺水灣
860,去程,牛車寮
860,去程,芝蘭路口
860,去程,大片頭
860,去程,參觀台
860,去程,屯山國小
860,去程,灰瑤子
860,去程,夏威夷社區
860,去程,聖約翰科技大學
860,去程,後洲子
860,去程,興化店
860,去程,頂田寮路口
860,去程,東元廠
860,去程,英光工廠
860,去程,下圭柔山
860,去程,義山里
860,去程,林子
860,去程,育英國小
860,去程,埤島里
860,去程,公司田溪橋
860,去程,中山濱海路口
860,去程,淡水行政中心
860,去程,外寮
860,去程,真善美社區
860,去程,新市一路
860,去程,淡金新市一路口
860,去程,輕軌淡金北新站
860,去程,福德宮
860,去程,台電宿舍
860,去程,正德國中
860,去程,頂好
860,去程,北淡水
860,去程,永樂巷口(中山市場)
860,去程,華南銀行
860,去程,捷運淡水站
860,回程,捷運淡水站
860,回程,永樂巷口(中山市場)
860,回程,北淡水
860,回程,頂好
860,回程,正德國中
860,回程,台電宿舍
860,回程,福德宮
860,回程,輕軌淡金北新站
860,回程,新市一路
860,回程,真善美社區
860,回程,外寮
860,回程,淡水行政中心
860,回程,中山濱海路口
860,回程,公司田溪橋
860,回程,埤島里
860,回程,育英國小
860,回程,林子
860,回程,義山里
860,回程,下圭柔山
860,回程,英光工廠
860,回程,東元廠
860,回程,頂田寮路口
860,回程,興化店
860,回程,後洲子
860,回程,聖約翰科技大學
860,回程,夏威夷社區
860,回程,灰瑤子
860,回程,屯山國小
860,回程,參觀台
860,回程,大片頭
860,回程,芝蘭路口
860,回程,牛車寮
860,回程,淺水灣
860,回程,大崛
860,回程,佛朗明哥
860,回程,後厝
860,回程,北勢溪口
860,回程,錫板
860,回程,南勢崗
860,回程,車路崎
860,回程,茂興
860,回程,四棧橋
860,回程,福成橋頭
860,回程,古庄
860,回程,三芝
862,去程,基隆轉運站
862,去程,城隍廟
862,去程,孝二路
862,去程,安樂市場
862,去程,慈雲寺
862,去程,干城新村
862,去程,安樂高中
862,去程,仁愛之家
862,去程,安一路387號
862,去程,鶯歌里(安一路口)
862,去程,石皮瀨
862,去程,興寮里
862,去程,忠聯倉儲
862,去程,東方巴黎社區
862,去程,武嶺街口
862,去程,情人湖路口
862,去程,金山鐵店
862,去程,大武崙
862,去程,三層站
862,去程,大武崙工業區
862,去程,石山
862,去程,藍天麗地社區
862,去程,武聖街口
862,去程,內寮
862,去程,界寮
862,去程,基隆市界(基金三路)
862,去程,新北市界(萬里區)
862,去程,中幅
862,去程,磚廠
862,去程,景美里
862,去程,萬里橋頭
862,去程,萬里區公所
862,去程,萬里海水浴場
862,去程,美崙
862,去程,翡翠灣
862,去程,玉田路
862,去程,芥菜種會萬里營地
862,去程,新墾丁路口
862,去程,新北市立仁愛之家
862,去程,野柳
862,去程,港西
862,去程,國聖埔
862,去程,國聖里
862,去程,台電北展館
862,去程,頂寮
862,去程,大鵬國小
862,去程,大鵬里
862,去程,天護宮
862,去程,加投里
862,去程,自強路口
862,去程,金山郵局
862,去程,金山
862,去程,金山區公所
862,去程,金山中學
862,去程,加油站
862,去程,磺溪橋
862,去程,清水路41巷口
862,去程,清水
862,去程,中角國小
862,去程,中角灣
862,去程,廖添丁廟
862,去程,香果園
862,去程,跳石
862,去程,忠義路口
862,去程,噴水米廠
862,去程,永興里
862,去程,民興里
862,去程,竹子湖路口
862,去程,水流公
862,去程,草里
862,去程,乾華
862,去程,十八王公
862,去程,尖子鹿
862,去程,聖安宮
862,去程,石門洞
862,去程,石門區公所
862,去程,石門
862,去程,崩山口
862,去程,老梅
862,去程,銘德一村
862,去程,富貴角燈塔
862,去程,富基漁港
862,去程,德茂
862,去程,白沙灣
862,去程,白沙灣遊客中心
862,去程,頂新莊
862,去程,鄉野俱樂部
862,去程,新庄子
862,去程,大龍洞崎
862,去程,薪水居易
862,去程,三芝
862,去程,古庄
862,去程,福成橋頭
862,去程,四棧橋
862,去程,茂興
862,去程,車路崎
862,去程,南勢崗
862,去程,錫板
862,去程,北勢溪口
862,去程,後厝
862,去程,佛朗明哥
862,去程,大崛
862,去程,淺水灣
862,去程,牛車寮
862,去程,芝蘭路口
862,去程,大片頭
862,去程,參觀台
862,去程,屯山國小
862,去程,灰瑤子
862,去程,夏威夷社區
862,去程,聖約翰科技大學
862,去程,後洲子
862,去程,興化店
862,去程,頂田寮路口
862,去程,東元廠
862,去程,英光工廠
862,去程,下圭柔山
862,去程,義山里
862,去程,林子
862,去程,育英國小
862,去程,埤島里
862,去程,公司田溪橋
862,去程,中山濱海路口
862,去程,淡水行政中心
862,去程,外寮
862,去程,米粉寮
862,去程,水碓子
862,去程,頂好
862,去程,北淡水
862,去程,永樂巷口(中山市場)
862,去程,華南銀行
862,去程,捷運淡水站
862,回程,捷運淡水站
862,回程,捷運淡水站
862,回程,永樂巷口(中山市場)
862,回程,北淡水
862,回程,頂好
862,回程,水碓子
862,回程,米粉寮
862,回程,外寮
862,回程,淡水行政中心
862,回程,中山濱海路口
862,回程,公司田溪橋
862,回程,埤島里
862,回程,育英國小
862,回程,林子
862,回程,義山里
862,回程,下圭柔山
862,回程,英光工廠
862,回程,東元廠
862,回程,頂田寮路口
862,回程,興化店
862,回程,後洲子
862,回程,聖約翰科技大學
862,回程,夏威夷社區
862,回程,灰瑤子
862,回程,屯山國小
862,回程,參觀台
862,回程,大片頭
862,回程,芝蘭路口
862,回程,牛車寮
862,回程,淺水灣
862,回程,大崛
862,回程,佛朗明哥
862,回程,後厝
862,回程,北勢溪口
862,回程,錫板
862,回程,南勢崗
862,回程,車路崎
862,回程,茂興
862,回程,四棧橋
862,回程,福成橋頭
862,回程,古庄
862,回程,三芝
862,回程,三民街
862,回程,薪水居易
862,回程,大龍洞崎
862,回程,新庄子
862,回程,新庄子95號
862,回程,鄉野俱樂部
862,回程,頂新莊
862,回程,白沙灣遊客中心
862,回程,白沙灣
862,回程,德茂
862,回程,富基漁港
862,回程,富貴角燈塔
862,回程,銘德一村
862,回程,老梅
862,回程,崩山口
862,回程,石門
862,回程,石門區公所
862,回程,石門洞
